,timestamp,Barometric_Pressure,Humidity,Temperature,Wind Directior,Unnamed: 5
0,1681794000,827.062089599669,31.74085174628378,10.737401050577564,320.5689913229036,1.7845848806273545
1,1681794060,827.0724976432837,31.76548807441986,10.770845634017268,309.6864708028343,1.6735872155382236
2,1681794120,827.0622506515556,31.582802659509095,10.677767934715574,294.2969590508271,1.3634410260121024
3,1681794180,827.0535692051053,31.905685088246113,10.685997880765889,275.8532185514886,1.169298443363536
4,1681794240,827.0665056119054,31.70567110191158,10.91501248484759,276.8784844103346,0.9947449263897412
5,1681794300,827.0519958063076,31.227395106106997,11.015584970265628,293.70545043797847,1.0025312118968523
6,1681794360,827.0161799937374,31.113202882309754,11.122204312185449,305.5733343200029,1.2985598795413968
7,1681794420,827.0041904668182,30.2732090191339,11.389581779384697,326.08691999551684,1.4945754220088323
8,1681794480,826.9762659655695,30.008776475957678,11.280831998574312,324.83049994050975,1.3033481984138489
9,1681794540,826.9770576275637,29.923218517270218,11.367495581190484,314.0749208580368,1.2073754318984298
10,1681794600,826.9491339839442,29.401900111465714,11.542214904908555,322.775709871722,1.4766649074951805
11,1681794660,826.9658564168432,28.93616574758502,11.597194188336532,319.7591154350059,1.562631143804817
12,1681794720,826.9644313813777,28.621643837522967,11.592592271352952,314.24530071392655,1.304149182757203
13,1681794780,826.9515023373447,28.639497958123684,11.456656474371755,315.75970631955596,1.3599367115496606
14,1681794840,826.9335157185294,28.63476525613153,11.603872820505853,319.4566891301267,1.6159330304800235
15,1681794900,826.9097001468565,28.238577245366535,11.724112803502756,323.68341714664825,1.5661238508601305
16,1681794960,826.947083204947,27.96215486031206,11.704523693459086,323.8782150241278,1.3747316468618238
17,1681795020,826.9489736176449,27.83421106517138,11.696398665259284,334.1514761583036,1.2454582995136894
18,1681795080,826.9371440266849,27.878726042849518,11.742964638769628,334.4337447760078,1.377116982380549
19,1681795140,826.9442420662165,27.544169159065902,11.675574647612823,325.21968203843977,1.3933607762289186
20,1681795200,826.9455050229437,27.736268381294824,11.529725547587226,315.2075294837459,1.3130957980177747
21,1681795260,826.9563905606273,27.615713229048744,11.571663107503616,310.0926910569539,1.35103139034907
22,1681795320,826.9789505382699,27.402237779150408,11.775121472527585,313.37352007438164,1.533812785908801
23,1681795380,826.9455083695476,27.12765648072616,11.822134333103897,309.851606554538,1.5085106391509373
24,1681795440,826.9611258722335,27.149243358394912,11.579735696067415,309.9633475041118,1.5571007337959792
25,1681795500,826.9728033997392,27.507700609673073,11.591436608107992,320.6291965184411,1.7989677045326635
26,1681795560,826.9568662221595,27.436865957989333,11.551391212612995,325.4540997100991,1.845720161994554
27,1681795620,826.9685368107533,27.666801365717966,11.452869900727292,328.4914233272917,1.884851389169693
28,1681795680,826.9527648468754,27.964100972992775,11.426734598726036,338.668422045674,1.9762244960176383
29,1681795740,826.9836875877919,27.90641334770381,11.487525033205749,350.4330854666483,1.8041388962602798
30,1681795800,826.9840009530974,27.93659774952307,11.317879498998327,353.21753349599675,1.5262032389690536
31,1681795860,826.9802149830086,28.19569240515672,11.211049875617029,345.6277730135454,1.5616534361839292
32,1681795920,826.9597071049668,28.595824890999644,11.193144311259193,350.13279104353575,1.757103616905828
33,1681795980,826.9513456541112,28.65204019850261,11.35763570766335,350.2729279963521,1.6482323069565572
34,1681796040,826.9522924945991,28.712830591908713,11.154020334022185,346.6269174568355,1.3364015269676843
35,1681796100,826.9276832593005,28.88723471142034,10.976329882663633,343.09577198896426,1.2650947836620197
36,1681796160,826.9363563903559,29.157450888281755,10.958318302719862,353.22122555001204,1.3479334887249155
37,1681796220,826.9300456422461,29.45564413684777,10.79364301986105,366.09237259365335,1.1648517989742164
38,1681796280,826.9232655829724,29.826670230778504,10.58111448816154,366.8284197525251,1.00459284619113
39,1681796340,826.9152176012248,30.327531887807332,10.524162739323996,357.0134810358482,0.9956226926165048
40,1681796400,826.8871361472352,30.72982023912583,11.00399021663328,343.3168411773726,1.112068197965622
41,1681796460,826.8787764692759,30.36260710780819,11.082133772158388,339.15912000836926,1.1160202296072
42,1681796520,826.8614243866145,30.18354995058271,10.989108568507545,335.74695877376183,1.0198766492244138
43,1681796580,826.8472216299662,30.19903596498369,10.89339993249461,336.48825339206394,0.8991373821176466
44,1681796640,826.8696252700101,30.28548887373032,11.01653206943206,341.2045427990161,0.7596160729641889
45,1681796700,826.859055682945,30.327216851199477,10.661650859812898,359.64345603464534,0.5071359368314684
46,1681796760,826.8298723326099,30.56264757462474,10.40600066351019,377.8093328857441,0.33306706119837476
47,1681796820,826.8120468542874,31.14194295307168,10.71431699494521,354.2274740781523,0.5878073854458539
48,1681796880,826.8033693439367,30.70673542219308,11.900515304009122,307.79482725313386,0.6891811264338752
49,1681796940,826.8028954648788,29.859668002840433,11.562776726701697,304.83814809019384,0.6736027466913918
50,1681797000,826.8052657989955,29.80029835529562,11.276705342946077,320.54486322419046,0.6825611351347068
51,1681797060,826.8030559130538,29.93360553656066,11.187255582280054,340.67778610328463,0.768668720649309
52,1681797120,826.7929529259251,29.82072753200902,11.297897339766287,336.01630231445574,0.6517577721126645
53,1681797180,826.7886988146034,30.07075196877122,10.791619181435415,373.37417834559403,0.7396560452944073
54,1681797240,826.7839633136367,30.543032664683203,10.268460069838666,375.1640275536487,0.7553519808759559
55,1681797300,826.7762313111913,31.072791103159638,10.151690979527972,365.1862326816803,0.5779832759756227
56,1681797360,826.7636160920322,31.5501738403495,10.310214536580002,337.1092974260372,0.47587931160546887
57,1681797420,826.7557296969592,32.03683797888704,10.51745869690397,342.7159674371232,0.6603098261565529
58,1681797480,826.7378949659501,32.122290842138945,10.332773535004367,346.6577297287147,0.6057768493523297
59,1681797540,826.7260646220651,32.13238711164986,10.329749828565879,335.46937889342485,0.7501277855873806
60,1681830000,824.0610058667183,25.8933652701795,11.444611929187163,461.5471606845124,0.7879274171782116
61,1681830060,824.0783578890383,26.462641907182615,11.694529581566655,488.6573260143866,1.2298677126572573
62,1681830120,824.0442802456361,26.030326676888873,11.555254110203752,428.27175496435046,1.159326655538924
63,1681830180,824.0113052946359,25.259510431491258,11.532825876828579,380.4245199330896,1.1630724597244968
64,1681830240,824.0528011016862,25.573716119058176,11.703311533729238,370.0169417113066,0.7022674319495518
65,1681830300,824.0598938807439,25.17197967190746,11.942633770238468,243.56146749009565,0.4350398681659255
66,1681830360,824.022034478355,25.974137199444915,11.878898529764603,362.96345157173255,0.8942129096971859
67,1681830420,823.9947445440481,24.875837724728,11.727106945961715,365.45172522828835,0.859251658087725
68,1681830480,823.995056991554,25.083212754387862,11.678595222269019,381.22573475339067,0.9077650737401475
69,1681830540,824.0300745876764,26.10747035229942,12.564234271367326,340.1970019276987,0.5184432616929506
70,1681830600,824.0280244485486,25.69032597790162,12.211455959504052,402.05239097598474,0.9130127080278262
71,1681830660,823.9666585486444,26.48782987646549,12.353072015924209,428.0572115017571,1.1843164406192568
72,1681830720,823.9870097563759,27.040437895969117,12.53147305523356,245.4639119553971,0.9835951445923795
73,1681830780,824.005150557561,25.659405112426594,12.092978135725968,201.9264621735694,1.3049730887561297
74,1681830840,823.9862182288846,25.65020251525059,12.41709675240539,207.0076488680943,0.7999715168084424
75,1681830900,823.9578218756473,25.662008171222446,12.68691883584542,360.42590778189276,0.7822026737337756
76,1681830960,823.9168057358686,23.871982811549465,12.212192391107482,421.32645649322734,1.1850232503048446
77,1681831020,823.926898934344,24.05182881779706,12.328960669259732,412.47785752241396,1.2729742168884353
78,1681831080,823.9059203576281,23.57686596615889,12.305875610231643,441.80468359751353,1.0650733156217613
79,1681831140,823.9387318866244,23.8183439138035,12.495949876556796,459.194047503097,1.1976035526990887
80,1681831200,823.8988189998004,24.600755060712498,13.068066856326372,421.2034924765459,0.85777299856924
81,1681831260,823.8260914232982,24.597021602094173,12.667750555817447,394.35258820103974,1.269198857054547
82,1681831320,823.858902081959,24.655629254803348,12.899315946782842,441.944959065183,1.6165858266416195
83,1681831380,823.8836669484494,23.94862670950368,12.668170301616193,488.2522349913185,1.531008191514234
84,1681831440,823.8939260686079,24.074362265533868,13.04529699029971,236.1315736558795,0.802515927171057
85,1681831500,823.8459643350519,24.17695846528297,13.099145491662162,382.4612722475121,1.0543479485982938
86,1681831560,823.8152005466966,24.489191846130204,13.1288300080287,412.4530058899992,1.1103826306277882
87,1681831620,823.7920094383412,23.77603687214825,12.848411271754195,436.851415373624,1.207445042964498
88,1681831680,823.7412121758626,22.896418817052417,13.407776657308398,267.94297435772455,0.3988362074497888
89,1681831740,823.70681826761,23.893515574435394,13.824841383610021,130.66830693890645,1.0100395468495715
90,1681831800,823.6497051349584,22.73944711096482,13.296081512918077,89.99425295821402,1.456043814695307
91,1681831860,823.737578720228,23.835590615877823,13.785532465637765,147.81360047719946,1.2473948477845802
92,1681831920,823.7606125339581,23.675700910328928,13.564011040951375,136.33205370066725,1.7878348863201885
93,1681831980,823.6768423612641,24.771371747116483,13.72432180342622,115.45925065576169,2.417592434731159
94,1681832040,823.5577303991898,23.993797931820154,13.35203382348021,100.12467852953236,2.561984510947917
95,1681832100,823.5600961809916,24.76379866040527,13.69450481956204,84.81296657091768,1.6477715757356357
96,1681832160,823.5978002167042,25.413744403739056,13.76297276198371,132.9059754625434,0.980107896604942
97,1681832220,823.6613795906679,25.803754054053638,13.890101093528807,159.29543070842655,1.0816112575463508
98,1681832280,823.6197280660272,25.0600720209456,14.193578652799484,175.65739694674033,1.011529799370361
99,1681832340,823.5965377462783,24.320597793823854,15.0693056208392,160.63646914673566,2.3708632791554467
100,1681832400,823.483107885174,23.76943621398132,15.047429233541092,121.70740075932027,1.590464593206483
101,1681832460,823.4471410693135,24.40310643494832,16.12443176880479,269.743754538379,1.2217810088140397
102,1681832520,823.5121332174128,22.021953122030066,15.943191162993513,275.5545940314706,1.3911154758922437
103,1681832580,823.4965177693767,20.760003207909882,16.464666957429767,247.10750301483182,2.4278519994802314
104,1681832640,823.4545553170157,20.4105648870843,16.44868086139918,189.72177733689585,2.1672676816758876
105,1681832700,823.3871878348255,21.632706324291224,16.25779143570488,142.87993172402338,2.2955338144235355
106,1681832760,823.326608818266,22.40226033088965,15.764527681962186,148.25303886310513,4.939502223092686
107,1681832820,823.3447511494144,23.208204393562156,15.680047016330557,141.60477182053668,3.78792207383911
108,1681832880,823.3518517022801,22.183131376940466,17.91795378536707,207.58423093662753,3.343219332238996
109,1681832940,823.3603694205717,17.18699860214934,19.333535325808786,227.95043547680396,5.421822400848771
110,1681833000,823.3359139332484,15.507852242591065,17.76934343807989,219.09431630212615,4.870415821819386
111,1681833060,823.3155629270912,17.241636111035053,17.139406889518987,195.39560247923103,2.6522971164826874
112,1681833120,823.3540571492437,19.407709273178348,16.275906948864087,154.87957638057486,2.130356723388154
113,1681833180,823.2742266786892,21.319603783408038,16.988929528473157,140.91287743022687,2.699620789455948
114,1681833240,823.2923709668,20.80246640119302,16.72339316695163,120.75056413322156,3.5252112865823553
115,1681833300,823.3602094367244,20.96559051175912,15.973480394482614,135.90495755322698,3.774328529508396
116,1681833360,823.3879746945333,20.90774511530609,15.090181359152002,146.88728810138213,4.876588154065493
117,1681833420,823.3472719946245,21.097898833328635,15.428918548906712,126.90131842611773,3.574372773080386
118,1681833480,823.3002579377816,22.22796078775394,16.294942834476632,128.968037129828,3.1779184967094056
119,1681833540,823.2347844842271,21.717369437217712,16.152274286826152,99.57604086398224,2.5632857003285543
120,1681833600,823.2879488846078,21.095584160216674,16.42267559189207,127.27345354357685,2.147996174462806
